   21  30             3.39874  1.0000 0.0000 0.0000 0.0000
   21  31             3.64426  0.9996 0.0004 0.0000 0.0000
   21  32             0.46092  0.9991 0.0009 0.0000 0.0000
   21  33             0.03936  0.9962 0.0038 0.0000 0.0000
   21  34             0.01788  0.8521 0.1476 0.0002 0.0000
   21  35             0.01315  0.8442 0.1471 0.0087 0.0000
   21  36             0.01332  0.7493 0.2426 0.0079 0.0002
   21  37             0.00619  0.8206 0.0968 0.0807 0.0019
   21  38             0.00796  0.6229 0.3604 0.0094 0.0073
   21  39             0.00513  0.5845 0.1307 0.2781 0.0066
   21  40             0.00542  0.5032 0.4614 0.0125 0.0229
   21  41             0.00354  0.3787 0.1075 0.4702 0.0436
   21  42             0.00329  0.0370 0.4879 0.3874 0.0878
   21  43             0.00233  0.1732 0.1462 0.5087 0.1718
   21  44             0.00236  0.0094 0.3751 0.0724 0.5431
   21  45             0.00176  0.0330 0.0296 0.3966 0.5408
   21  46             0.00164  0.0060 0.2973 0.0217 0.6750
   21  47             0.00136  0.0084 0.0027 0.3093 0.6796
   21  48             0.00136  0.0000 0.1075 0.0513 0.8412
   21  49             0.00105  0.0051 0.0000 0.1885 0.8064
   21  50             0.00092  0.0000 0.0377 0.0104 0.9519
   21  51             0.00070  0.0042 0.9958 0.0000 0.0000
   21  52             0.00081  0.0000 0.0102 0.9898 0.0000
   21  53             0.00072  0.0047 0.9953 0.0000 0.0000
   21  54             0.00071  0.0000 0.0000 1.0000 0.0000
   21  55             0.00052  0.0000 1.0000 0.0000 0.0000
   22  29         54434.95703  1.0000 0.0000 0.0000 0.0000
   22  30         64283.14453  1.0000 0.0000 0.0000 0.0000
   22  31           292.01279  1.0000 0.0000 0.0000 0.0000
   22  32            34.19523  1.0000 0.0000 0.0000 0.0000
   22  33             0.24283  1.0000 0.0000 0.0000 0.0000
   22  34             0.37070  0.9978 0.0022 0.0000 0.0000
   22  35             0.03286  0.9946 0.0054 0.0000 0.0000
   22  36             0.14781  0.9875 0.0125 0.0000 0.0000
   22  37             0.02071  0.9886 0.0109 0.0005 0.0000
   22  38             0.05228  0.9757 0.0243 0.0000 0.0000
   22  39             0.02218  0.9668 0.0249 0.0083 0.0000
   22  40             0.01782  0.9421 0.0572 0.0007 0.0000
   22  41             0.01163  0.7228 0.2225 0.0547 0.0000
   22  42             0.01381  0.0815 0.8909 0.0270 0.0006
   22  43             0.00814  0.2972 0.5253 0.1643 0.0132
   22  44             0.00572  0.3880 0.5471 0.0401 0.0248
   22  45             0.00505  0.0504 0.5449 0.3562 0.0485
   22  46             0.00446  0.0451 0.7485 0.1132 0.0931
   22  47             0.00330  0.0306 0.1380 0.6643 0.1670
   22  48             0.00305  0.0228 0.5876 0.2104 0.1792
   22  49             0.00246  0.0191 0.0095 0.6876 0.2838
   22  50             0.00212  0.0184 0.2839 0.2961 0.4016
   22  51             0.00158  0.0149 0.0033 0.0920 0.8897
   22  52             0.00168  0.0000 0.0304 0.0134 0.9562
   22  53             0.00143  0.0097 0.9903 0.0000 0.0000
   22  54             0.00130  0.0000 0.0000 1.0000 0.0000
   22  55             0.00088  0.0027 0.9973 0.0000 0.0000
   22  56             0.00078  0.0000 0.0000 1.0000 0.0000
   22  57             0.00084  0.0000 1.0000 0.0000 0.0000
   22  58             0.00067  0.0000 1.0000 0.0000 0.0000
   23  27       8499901.00000  1.0000 0.0000 0.0000 0.0000
